,10016706,BUILDING RESEARCH EST. LTD (BRE),542000,Management & Support Consultancy,5107544871,"6,270.00",21 Mar  2012,
,10017131,THE TRAFALGAR HOTEL,542330,Event Management Fee,5107540487,"6,250.00",21 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540700,Public Affairs & Media Relations,5107539805,"6,093.04",08 Mar  2012,
,11000180,CORONA ENERGY RETAIL 4 LTD,510200,Gas,1900013588,"6,059.91",07 Mar  2012,
,10017256,OPEN IQ,536000,Manage IT Services,5107551836,"6,000.00",26 Mar  2012,
,15500077,LONDON BOROUGH OF BARKING,544075,Grants to External Organisations,5107541555,"6,000.00",22 Mar  2012,
,15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5107484342,"6,000.00",21 Mar  2012,
,10018532,CRISTIE DATA LIMITED,536300,Computer Hardware,5107547487,"5,909.41",19 Mar  2012,
,10019277,JAMES GOUDIE QC,542300,Legal Fees,5107539757,"5,800.00",19 Mar  2012,
,10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107526989,"5,778.07",20 Mar  2012,
,10018532,CRISTIE DATA LIMITED,536300,Computer Hardware,5107547478,"5,771.25",19 Mar  2012,
,12002391,THE ALLIUM GROUP,540050,Marketing Services,5107539696,"5,500.00",27 Mar  2012,
,10006522,LONDON BOROUGH OF RICHMOND UPON THA,544075,Grants to External Organisations,5107542361,"5,373.13",27 Mar  2012,
,10017470,COMPUTACENTER,536300,Computer Hardware,5107536617,"5,207.15",26 Mar  2012,
,10018498,FRESH NETWORKS GLOBAL LTD,542000,Management & Support Consultancy,5107504326,"5,200.00",05 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,531010,Caterers Service Charges,5107546942,"5,195.04",22 Mar  2012,
,11000180,CORONA ENERGY RETAIL 4 LTD,510200,Gas,1900013739,"5,155.35",07 Mar  2012,
,10017731,INCENTIVE LYNX SECURITY LTD,502000,Agency Staff,5107545307,"5,108.08",27 Mar  2012,
,10014945,SHAPE LONDON,542350,Non KPMG Audit Fees,5107535828,"5,000.00",06 Mar  2012,
,10018266,WCL,542000,Management & Support Consultancy,5107524542,"5,000.00",22 Mar  2012,
,10020278,SLR CONSULTING LIMITED,542000,Management & Support Consultancy,5107525436,"5,000.00",09 Mar  2012,
,10020853,BBP REGENERATION LTS,542000,Management & Support Consultancy,5107536325,"5,000.00",19 Mar  2012,
,10020923,SPACE MAKERS AGENCY LTD,540050,Marketing Services,5107547314,"5,000.00",19 Mar  2012,
,10020937,LONDON & PARTNERS,542000,Management & Support Consultancy,5107536255,"5,000.00",06 Mar  2012,
,12001748,DISPLAYWAYS,540000,Advertising,5107552004,"4,995.00",23 Mar  2012,
,10014764,VOLTERRA PARTNERS LLP,502000,Agency Staff,5107540897,"4,975.00",09 Mar  2012,
,10016524,TRANSPORT FOR LONDON,536300,Computer Hardware,5107532222,"4,936.00",21 Mar  2012,
,11000180,CORONA ENERGY RETAIL 4 LTD,510200,Gas,1900013738,"4,909.92",07 Mar  2012,
,10021374,TSIP,544075,Grants to External Organisations,5107500072,"4,900.00",07 Mar  2012,
,13002088,MITIE T.F. MANAGEMENT LTD (GLA),510000,Building Maintenance & Repairs,5107531759,"4,871.46",05 Mar  2012,
,10018146,EC HARRIS LLP,510000,Building Maintenance & Repairs,5107541243,"4,801.00",27 Mar  2012,
,10006953,LONDON BOROUGH OF REDBRIDGE,544075,Grants to External Organisations,5107534357,"4,750.00",20 Mar  2012,
,10019277,JAMES GOUDIE QC,542355,Other Professional Fees,5107539745,"4,750.00",19 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,542000,Management & Support Consultancy,5107539805,"4,748.83",08 Mar  2012,
,10021013,NTA MONITOR LIMITED,536000,Manage IT Services,5107521435,"4,675.00",05 Mar  2012,
,15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5107540212,"4,639.45",26 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,531010,Caterers Service Charges,5107546932,"4,570.00",16 Mar  2012,
,10021498,OLIVER WAINWRIGHT,540700,Public Affairs & Media Relations (Consultancy),5107546450,"4,525.00",16 Mar  2012,
,10020183,EMILY SKEPPNER,542000,Management & Support Consultancy,5107553576,"4,500.00",27 Mar  2012,
,10020735,NERUBY CONSULTING SERVICES LTD,536300,Computer Hardware,5107526747,"4,500.00",13 Mar  2012,
,10021535,FOUNDATION FOR COMMUNITY DANCE,542002,Consultancy-Project Management,5107551866,"4,500.00",23 Mar  2012,
,10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107515056,"4,427.28",27 Mar  2012,
,10000044,CITY OF LONDON,502010,Seconded Staff - Non Group,5107536279,"4,410.00",21 Mar  2012,
,15500402,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5107531221,"4,404.10",07 Mar  2012,
,15500071,LONDON BOROUGH HAMMERSMITH & FULHAM,502010,Seconded Staff - Non Group,5107413748,"4,390.20",23 Mar  2012,
,13002088,MITIE T.F. MANAGEMENT LTD (GLA),510000,Building Maintenance & Repairs,5107551053,"4,371.75",27 Mar  2012,
,10006783,LONDON BOROUGH OF CROYDON,544075,Grants to External Organisations,5107544988,"4,283.38",27 Mar  2012,
,10016669,ATKINSON COMMUNICATIONS,504200,Staff Training,5107536562,"4,223.41",05 Mar  2012,
,10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107531465,"4,161.15",20 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,531010,Caterers Service Charges,5107552918,"4,055.65",27 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107531415,"4,031.52",21 Mar  2012,
,10006458,LONDON BOROUGH OF BRENT,544075,Grants to External Organisations,5107499550,"4,000.00",21 Mar  2012,
,10017704,AGE UK LONDON,544075,Grants to External Organisations,5107553584,"4,000.00",27 Mar  2012,
,10017158,VAN VYNCK ENVIRONMENTAL SERVICES,510630,Health & Safety Pest Control,5107540671,"3,915.00",09 Mar  2012,
,10017154,URBAN ESTATES MANAGEMENT LIMITED,502000,Agency Staff,5107542415,"3,831.47",14 Mar  2012,
,10006326,JACOBS ENGINEERING UK LTD,542000,Management & Support Consultancy,5107530462,"3,793.75",14 Mar  2012,
,16000696,BLOOMBERG LP,543000,Corporate Subscriptions,5107539718,"3,736.07",12 Mar  2012,
,11000180,CORONA ENERGY RETAIL 4 LTD,510200,Gas,1900013737,"3,682.00",07 Mar  2012,
,10016743,CATHERINE JONES,542002,Consultancy-Project Management,5107542521,"3,600.00",27 Mar  2012,
,10021305,RADIUS BRAND CONSULTANTS LIMITED,540200,Marketing Design & Artwork,5107521855,"3,600.00",26 Mar  2012,
,10021305,RADIUS BRAND CONSULTANTS LIMITED,540200,Marketing Design & Artwork,5107521848,"3,500.00",26 Mar  2012,
,14001063,CUK SECURITY SERVICES LTD,510025,Security Services (Guards),5107553588,"3,461.02",26 Mar  2012,
,14001063,CUK SECURITY SERVICES LTD,510025,Security Services (Guards),5107553589,"3,461.02",26 Mar  2012,
,14001063,CUK SECURITY SERVICES LTD,510025,Security Services (Guards),5107553590,"3,461.02",26 Mar  2012,
,14001063,CUK SECURITY SERVICES LTD,510025,Security Services (Guards),5107534336,"3,461.00",05 Mar  2012,
,14001063,CUK SECURITY SERVICES LTD,510025,Security Services (Guards),5107537461,"3,437.40",06 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,531010,Caterers Service Charges,5107557320,"3,403.93",27 Mar  2012,
,10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5107532219,"3,400.00",20 Mar  2012,
,10000187,CIPFA BUSINESS LIMITED,543000,Corporate Subscriptions,5107535952,"3,300.00",27 Mar  2012,
,10017736,WYG MANAGEMENT SERVICES,542000,Management & Support Consultancy,5107532224,"3,300.00",20 Mar  2012,
,10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107505843,"3,271.80",19 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,531010,Caterers Service Charges,5107546934,"3,232.38",16 Mar  2012,
,10021305,RADIUS BRAND CONSULTANTS LIMITED,540200,Marketing Design & Artwork,5107541126,"3,230.00",26 Mar  2012,
,10011194,GOVERNMENT ACTUARY'S DEPARTMENT,504200,Staff Training,5107550787,"3,216.55",22 Mar  2012,
,12000241,INNOVATIVE OUTPUT SOLUTIONS (LONDON,540050,Marketing Services,5107527674,"3,215.00",14 Mar  2012,
,10000187,CIPFA BUSINESS LIMITED,543000,Corporate Subscriptions,5107532578,"3,205.00",19 Mar  2012,
,13000220,DAMOVO UK LTD,536200,Computer Software,5107527495,"3,204.00",12 Mar  2012,
,10021305,RADIUS BRAND CONSULTANTS LIMITED,540200,Marketing Design & Artwork,5107541127,"3,180.00",26 Mar  2012,
,10018146,EC HARRIS LLP,510700,Office Cleaning,5107541237,"3,135.90",27 Mar  2012,
,10016944,IMPACT DISTRIBUTION SERVICES LTD,540050,Marketing Services,5107551864,"3,135.75",23 Mar  2012,
,10007586,GLOBAL CROSSING,535000,"Telephone Line Rent, Calls & Equipment",1900013833,"3,104.12",27 Mar  2012,
,13002088,MITIE T.F. MANAGEMENT LTD (GLA),510000,Building Maintenance & Repairs,5107432002,"3,093.20",27 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,531010,Caterers Service Charges,5107548019,"3,068.39",20 Mar  2012,
,14000368,EURO RSCG PEOPLE,504000,Recruitment Advertising,5107556721,"3,063.06",27 Mar  2012,
,15500144,LONDON BOROUGH OF WALTHAM FOREST,544075,Grants to External Organisations,5107526618,"3,015.00",05 Mar  2012,
,10004518,SURREY MEDIA SERVICES (SMS),540100,Photography & Video,5107537440,"3,000.00",07 Mar  2012,
,10016768,CMP COMMUNICATIONS LTD,540700,Public Affairs & Media Relations,5107553269,"3,000.00",27 Mar  2012,
,10016907,GROUNDWORK LONDON,542002,Consultancy-Project Management,5107537213,"3,000.00",06 Mar  2012,
,10020414,SECURITY RISK MANAGEMENT LTD,536300,Computer Hardware,5107526852,"3,000.00",06 Mar  2012,
,10021176,CAMERON AND WILDING LTD,536000,Manage IT Services,5107551870,"3,000.00",26 Mar  2012,
,10021192,THE IRIS PROJECT,544075,Grants to External Organisations,5107542402,"3,000.00",22 Mar  2012,
,10016694,BOW TIE,540100,Photography & Video,5107553570,"2,954.00",27 Mar  2012,
,10018146,EC HARRIS LLP,510700,Office Cleaning,5107541240,"2,925.00",27 Mar  2012,
,15050001,ASPECT SIGNS AND ENGRAVING,540050,Marketing Services,1900013714,"2,805.76",07 Mar  2012,
,10016714,CALYX MANAGED SERVICES LTD,536000,Manage IT Services,5107510683,"2,800.00",16 Mar  2012,
,12000241,INNOVATIVE OUTPUT SOLUTIONS (LONDON,540050,Marketing Services,5107527467,"2,742.00",14 Mar  2012,
,10021305,RADIUS BRAND CONSULTANTS LIMITED,540200,Marketing Design & Artwork,5107542407,"2,730.00",26 Mar  2012,
,10018357,INUKSHUK CONSULTANCY LTD,542000,Management & Support Consultancy,5107554579,"2,700.00",27 Mar  2012,
,10006522,LONDON BOROUGH OF RICHMOND UPON THA,544075,Grants to External Organisations,5107526586,"2,669.38",21 Mar  2012,
,14000024,SGS UNITED KINGDOM LTD,542350,Non KPMG Audit Fees,5107548140,"2,640.00",21 Mar  2012,
,13000220,DAMOVO UK LTD,536200,Computer Software,5107531397,"2,625.00",20 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,510010,Property Management Fees,5107529744,"2,581.79",14 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,510010,Property Management Fees,5107529755,"2,581.72",14 Mar  2012,
,10018146,EC HARRIS LLP,510000,Building Maintenance & Repairs,5107540902,"2,581.15",27 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107532397,"2,574.66",07 Mar  2012,
,15500077,LONDON BOROUGH OF BARKING,544075,Grants to External Organisations,5107550514,"2,501.00",27 Mar  2012,
,10006522,LONDON BOROUGH OF RICHMOND UPON THA,544075,Grants to External Organisations,5107542380,"2,500.00",27 Mar  2012,
,10018259,GRAHAM ROBB ASSOCIATES,502020,Consultants (Contractors),5107553675,"2,500.00",27 Mar  2012,
,10021469,SEWELLEDUCATION SERVICE LTD,544075,Grants to External Organisations,5107542285,"2,500.00",19 Mar  2012,
,16001001,ROAMLER,542000,Management & Support Consultancy,5107554576,"2,500.00",30 Mar  2012,
,10016743,CATHERINE JONES,542000,Management & Support Consultancy,5107547541,"2,499.00",21 Mar  2012,
,10020369,BETTER BANKSIDE,542355,Other Professional Fees,5107537485,"2,478.00",15 Mar  2012,
,10021374,TSIP,544075,Grants to External Organisations,5107500791,"2,450.00",07 Mar  2012,
,10018146,EC HARRIS LLP,510000,Building Maintenance & Repairs,5107540913,"2,439.70",27 Mar  2012,
,10015031,CREATIVE X LIMITED,533050,Ticket & Pass Production,5107551904,"2,430.00",23 Mar  2012,
,10020697,CIMEX MEDIA LTD,536300,Computer Hardware,5107514949,"2,380.00",07 Mar  2012,
,10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107545314,"2,347.88",19 Mar  2012,
,10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107487223,"2,333.33",16 Mar  2012,
,10006137,L B HILLINGDON,544075,Grants to External Organisations,5107530464,"2,236.00",07 Mar  2012,
,13002088,MITIE T.F. MANAGEMENT LTD (GLA),510000,Building Maintenance & Repairs,5107531763,"2,159.32",05 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107526912,"2,123.15",14 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107532210,"2,123.15",21 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107540471,"2,123.15",27 Mar  2012,
,10000187,CIPFA BUSINESS LIMITED,543000,Corporate Subscriptions,5107532414,"2,085.00",27 Mar  2012,
,10002550,CITY OF WESTMINSTER,531010,Caterers Service Charges,5107547563,"2,070.00",20 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107511425,"2,050.88",15 Mar  2012,
,10016692,BOLTON & QUINN LTD,540050,Marketing Services,5107536472,"2,000.00",08 Mar  2012,
,10020280,HATC LTD,542000,Management & Support Consultancy,5107553593,"2,000.00",27 Mar  2012,
,10020730,CERC,542000,Management & Support Consultancy,5107548135,"2,000.00",20 Mar  2012,
,14001111,STERIA,502000,Agency Staff,5107531663,"2,000.00",07 Mar  2012,
,14001111,STERIA,502000,Agency Staff,5107531666,"2,000.00",14 Mar  2012,
,14001111,STERIA,502000,Agency Staff,5107540909,"2,000.00",21 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107535592,"1,990.56",21 Mar  2012,
,10017668,GEOWISE,536510,Software Maintenance,5107535249,"1,931.74",12 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107467200,"1,912.03",14 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107467201,"1,912.03",14 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107535591,"1,900.08",21 Mar  2012,
,10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107487223,"1,896.31",16 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107535576,"1,839.76",21 Mar  2012,
,10017661,BEACHCROFT,542300,Legal Fees,5107527509,"1,834.40",13 Mar  2012,
,12002432,ATLANTIC UMBRELLA COMPANY LIMITED,542100,IT Consultancy,5107482149,"1,800.00",09 Mar  2012,
,10000318,UNIVERSITY COLLEGE LONDON,504200,Staff Training,5107554631,"1,795.00",27 Mar  2012,
,10017470,COMPUTACENTER,536300,Computer Hardware,5107529738,"1,768.00",14 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107527348,"1,750.00",14 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107531633,"1,750.00",20 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107511411,"1,749.28",15 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107511422,"1,749.28",15 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107511421,"1,734.20",15 Mar  2012,
,10016705,BT,535000,"Telephone Line Rent, Calls & Equipment",1900013763,"1,722.22",09 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107539832,"1,717.23",27 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,531010,Caterers Service Charges,5107550164,"1,706.80",21 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107525068,"1,698.52",07 Mar  2012,
,10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107545313,"1,648.13",21 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107539803,"1,612.01",27 Mar  2012,
,10002848,SERCO DOCKLANDS LTD,540000,Advertising,5107540911,"1,600.00",27 Mar  2012,
,10008919,NORTHGATE HR LIMITED,543000,Corporate Subscriptions,5107473936,"1,590.00",23 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107546440,"1,580.55",19 Mar  2012,
,10021275,JANDA (UK) LTD,504200,Staff Training,5107509308,"1,576.20",12 Mar  2012,
,10016843,EUNOMIA RESEARCH AND CONSULTING LTD,542000,Management & Support Consultancy,5107552256,"1,570.00",23 Mar  2012,
,10018249,B-LOONY LTD,540510,Publications & Publicity Material,5107552194,"1,532.00",23 Mar  2012,
,10019581,JARED SCHILLER,540100,Photography & Video,5107545332,"1,500.00",14 Mar  2012,
,10020735,NERUBY CONSULTING SERVICES LTD,536300,Computer Hardware,5107526673,"1,500.00",05 Mar  2012,
,10021305,RADIUS BRAND CONSULTANTS LIMITED,540200,Marketing Design & Artwork,5107521846,"1,500.00",26 Mar  2012,
,10021305,RADIUS BRAND CONSULTANTS LIMITED,540200,Marketing Design & Artwork,5107541123,"1,500.00",26 Mar  2012,
,12001968,WITHERFORD WATSON MANN,542000,Management & Support Consultancy,5107544998,"1,500.00",19 Mar  2012,
,15050001,TRUST THAMESMEAD LIMITED,544075,Grants to External Organisations,1900013835,"1,500.00",26 Mar  2012,
,15050001,FAME ACADEMY OF PERFORMING ARTS,544075,Grants to External Organisations,1900013836,"1,500.00",26 Mar  2012,
,14001111,STERIA,502000,Agency Staff,5107530998,"1,498.00",16 Mar  2012,
,10002586,TENSATOR LTD,535300,Postage,5107547448,"1,497.60",19 Mar  2012,
,14001111,STERIA,502000,Agency Staff,5107531615,"1,470.00",07 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107525881,"1,458.35",20 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107542749,"1,458.35",15 Mar  2012,
,10017172,WILLIS,540010,Statutory Advertising & Notifications,5107540669,"1,434.39",14 Mar  2012,
,10021340,PHILIPP EBELING PHOTOGRAPHY,540100,Photography & Video,5107554044,"1,425.20",27 Mar  2012,
,12000241,INNOVATIVE OUTPUT SOLUTIONS (LONDON,540050,Marketing Services,5107529609,"1,413.00",14 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107525872,"1,410.30",13 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107531619,"1,410.30",20 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107535611,"1,410.30",27 Mar  2012,
,11000019,BRITISH GAS BUSINESS,510100,Electricity,1900013812,"1,400.69",23 Mar  2012,
,12002547,ICENDRIS LTD,504200,Staff Training,5107542166,"1,384.69",27 Mar  2012,
,15050001,SPORT AND LEISURE MANAGEMENT,544075,Grants to External Organisations,1900013851,"1,356.00",26 Mar  2012,
,10011786,WCRS&CO LIMITED,540200,Marketing Design & Artwork,5107547431,"1,320.00",19 Mar  2012,
,10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107531464,"1,320.00",20 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107539567,"1,312.61",27 Mar  2012,
,10004913,CROWN RECORDS MANAGEMENT LIMITED,533040,Document Archive & Storage,5107535960,"1,298.30",14 Mar  2012,
,10000319,KANTAR MEDIA INTELLIGENCE LIMITED,543000,Corporate Subscriptions,5107537071,"1,276.00",05 Mar  2012,
,12000241,INNOVATIVE OUTPUT SOLUTIONS (LONDON,533000,Printing,5107479639,"1,264.80",21 Mar  2012,
,10020024,KAIROS TRAINING LIMITED,504200,Staff Training,5107548115,"1,264.50",21 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107504885,"1,252.12",19 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107550913,"1,250.18",23 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,531010,Caterers Service Charges,5107550108,"1,221.00",21 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107532205,"1,217.30",21 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107540461,"1,217.30",27 Mar  2012,
,10015669,JW CREATIVE DESIGN LIMITED,540050,Marketing Services,5107554909,"1,212.00",27 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107521869,"1,208.68",16 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107541033,"1,206.65",27 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107521872,"1,204.33",16 Mar  2012,
,15050001,CULTURAL SPORTS INTEGRATION,544075,Grants to External Organisations,1900013838,"1,200.00",26 Mar  2012,
,10017260,OSBORNE RICHARDSON,502000,Agency Staff,5107525429,"1,192.50",23 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107513872,"1,192.14",16 Mar  2012,
,10017260,OSBORNE RICHARDSON,502000,Agency Staff,5107525430,"1,177.50",23 Mar  2012,
,10004788,TRADE WINDS,533100,Publications & Periodicals,5107544917,"1,169.00",14 Mar  2012,
,10017730,EVE TRAKWAY,510025,Security Services (Guards),5107534428,"1,168.00",21 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107525079,"1,160.00",07 Mar  2012,
,10019277,JAMES GOUDIE QC,542355,Other Professional Fees,5107539757,"1,160.00",19 Mar  2012,
,10004788,TRADE WINDS,540510,Publications & Publicity Material,5107527459,"1,155.48",12 Mar  2012,
,10004788,TRADE WINDS,533000,Printing,5107544915,"1,144.00",14 Mar  2012,
,10017260,OSBORNE RICHARDSON,502000,Agency Staff,5107508021,"1,140.00",23 Mar  2012,
,10017260,OSBORNE RICHARDSON,502000,Agency Staff,5107525427,"1,125.00",23 Mar  2012,
,10017260,OSBORNE RICHARDSON,502000,Agency Staff,5107550538,"1,125.00",23 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107550802,"1,119.59",23 Mar  2012,
,11000026,ROYAL MAIL,540600,Marketing & Economic Research,5107490671,"1,118.00",22 Mar  2012,
,10020024,KAIROS TRAINING LIMITED,504200,Staff Training,5107540494,"1,116.00",09 Mar  2012,
,10017470,COMPUTACENTER,536300,Computer Hardware,5107540662,"1,111.22",27 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107521880,"1,110.00",20 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107521886,"1,110.00",20 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107535598,"1,110.00",21 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107521859,"1,106.25",16 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107521890,"1,106.25",16 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107530385,"1,106.25",16 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107499426,"1,099.86",15 Mar  2012,
,10021658,KOPYKAT PRINTING LIMITED,533000,Printing,5107556697,"1,097.00",27 Mar  2012,
,10017260,OSBORNE RICHARDSON,502000,Agency Staff,5107550534,"1,095.00",23 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107535583,"1,095.00",21 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107535601,"1,073.74",21 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,531010,Caterers Service Charges,5107529412,"1,066.14",13 Mar  2012,
,14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107521882,"1,065.00",20 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107540285,"1,051.11",21 Mar  2012,
,10009843,QA LIMITED,504200,Staff Training,5107492167,"1,050.00",09 Mar  2012,
,15050001,CHEQUERS BADMINTON CLUB,544075,Grants to External Organisations,1900013837,"1,050.00",26 Mar  2012,
,10017730,EVE TRAKWAY,510025,Security Services (Guards),5107521437,"1,028.57",06 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107526903,"1,024.33",14 Mar  2012,
,10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107540302,"1,024.33",27 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107501323,"1,021.50",27 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107508105,"1,021.50",27 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107514736,"1,021.50",20 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107521432,"1,021.50",22 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107527506,"1,007.14",27 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107529449,"1,007.14",27 Mar  2012,
,14001120,MICHAEL PAGE INTERNATIONAL RECRUITM,502000,Agency Staff,5107525877,"1,007.14",13 Mar  2012,
,10017260,OSBORNE RICHARDSON,502000,Agency Staff,5107508022,"1,005.00",22 Mar  2012,
,10004788,TRADE WINDS,533000,Printing,5107544958,"1,000.00",20 Mar  2012,
,10010879,LONDON LETTERBOX MARKETING,540600,Marketing & Economic Research,5107534362,"1,000.00",20 Mar  2012,
,10017730,EVE TRAKWAY,510025,Security Services (Guards),5107521440,"1,000.00",06 Mar  2012,
,10021391,LARA LESLIE,540100,Photography & Video,5107540500,"1,000.00",09 Mar  2012,
,12002547,ICENDRIS LTD,504200,Staff Training,5107520415,"1,000.00",05 Mar  2012,
,12002547,ICENDRIS LTD,504200,Staff Training,5107527381,"1,000.00",14 Mar  2012,
,13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5107527519,"1,000.00",12 Mar  2012,
,15050001,SNT CUP,544075,Grants to External Organisations,1900013773,"1,000.00",08 Mar  2012,
,15500130,LONDON BOROUGH OF LEWISHAM,540110,Marketing Exhibitions & Events,5107531340,"1,000.00",12 Mar  2012,
,10015831,INBAY LIMITED,536300,Computer Hardware,5107531599,999.00,07 Mar  2012,
,10017264,PRINTMAX,533010,Stationery,5107545259,971.94,27 Mar  2012,
